,rating,reviewerID,asin,review_text,reviewTime,product_id,buyer_id
1830,5,A3PKKIT9YPV1G7,B00080L00Q,Got this for my dad at Christmas.  The leather is nice and it opens up great and stands up.  It's great quality.,"02 23, 2016",2885,180
1831,5,AU5NX9PXLC4IP,B00080L00Q,My husband likes his Dopp Kit.  It stays open while he uses it.,"02 22, 2016",13201,642
1832,3,A1UXIOLJRBYILJ,B00080L00Q,The leather is a little shiny and looks like plastic.  But you get what you pay for.  It is roomy and holds all the required items.  My son is happy with it.,"01 13, 2016",1937,221
1833,4,A27KVB58U49345,B00080L00Q,Very well-made the only thing I don't like is the rigid bottom,"11 4, 2015",8293,645
1834,5,AYX2RFIGW79RT,B00080L00Q,This is the second one I got. High quality material and a perfect size to fit everything you need in there. I definitely recommend.,"10 9, 2015",15631,699
1835,4,A2481BTZDMNBRE,B00080L00Q,"Very nice traditional-style leather dopp kit.  Lightweight, nice lining, rather pricey but feels more upscale (despite somewhat thin leather) than cheaper ones.  Will it last?  Aside from a little higher-end feel and look, whether it lasts long will be the real test.","10 9, 2015",3003,792
1836,4,A2ESGTC8OVQCCA,B00080L00Q,"Purchased this on January 2015, and i gotta say this worth every penny i spent. I was looking for a simple, understated travel kit with no extra compartments or embossed logo on the exterior, and this is exactly what i want.

Pros:
- Feels and smells like genuine leather, smooth leather. (It's better to use leather care lotion once in a while as mine has started to show some creases, probably due to hot weather)
- Neat and strong stitching along the bottom, the opening, and the inner artificial fabric (see photos)
- Bottom material is made of waterproof artificial fabric, wide and hard
Cons:
- I wish the inside pouch were slightly bigger, with a zipper so stuff won't fall off, and can store more stuff
- Holds less and more expensive than my Nautica travel kit (see photos)

Overall, it's a great product, and with little ocassional care i'm sure this will lasts for years.","07 25, 2015",5516,920
1837,3,A3NFTFP21M26F7,B00080L00Q,Thought would've larger,"07 20, 2015",4072,181
1838,3,A3FXA1KC8100C6,B00080L00Q,It is a leather bag with a zipper down the middle and a lining on the inside.  If that is all you need then it will work fine to hold your soaps and such,"07 15, 2015",8507,625
1839,5,A1Y31DKLJUFR13,B00080L00Q,"Amazing bag, good quality and perfect for a man who wants an awesome bag.","06 3, 2015",9670,223
1840,3,A1PW5GCUJZP9HO,B00080L00Q,"Good quality.  Works well,  if it were just an inch bigger.","05 8, 2015",11937,129
1841,5,AD3BL8GAPU83G,B00080L00Q,Exactly what I wanted! Perfect!,"05 5, 2015",16085,158
1842,5,A1WD5032BVPS0N,B00080L00Q,"I had a Dopp Kit in the early 70's when I was a teenager and somehow lost track of it.  After wearing out the plastic travel bag I've had since then, I wanted to go back to the classic Dopp.  The Admiral did not disappoint - it's a great travel companion!  The sides are a nice, soft leather, the bottom a vinyl which is appropriate, given that the bag will be placed on wet countertops.  The stand-up top stays open for easy retrieval of essentials then securely snaps shut; the bag is closed by a heavy-duty zipper.  Inside the bag is a water-resistant liner with one side pocket for small items. The Admiral Dopp is really lightweight but very well made and stows nicely in an overnight bag - a handsome, high-quality, timeless design.  It's a pleasure when the small things in life work well.","04 15, 2015",10986,173
1843,5,A5A094ZZDSIV5,B00080L00Q,"Relly feel like high quality, Nice leather, hard bottom(little heavy tought), and shape is good to store under vanity or in travel case. Prefer the Dopp over the Fossil witch is higher in height and price. And it's nice to have the ""original"" one.","04 9, 2015",11300,957
1844,5,A395O10GDQTIV8,B00080L00Q,"Perfect size. Holds all my husbands essentials including electric razor, plus the top stands open for easy access.","03 20, 2015",17636,18
1845,5,A313R2K0FI36D9,B00080L00Q,Exactly what I wanted!,"03 4, 2015",13217,261
1846,5,A25R9OK1H1Z13G,B00080L00Q,Great kit.  Very well built.  Perfect size for travel.  Love the hinged closure - having the walls stay upright is so convenient.  Seems like it will last forever.,"03 3, 2015",19236,700
1847,5,A12SXR7H73P05H,B00080L00Q,Husband loves this!  Excellent quality.,"03 2, 2015",679,29
1848,5,A3I65FXAHVZDL1,B00080L00Q,"High quality construction.  Good for shorter trips or if your toilet kit is made up of a few things.  Overall, a good product and worth the money.","02 11, 2015",15988,708
1849,5,A2W4IDGNVW5V1X,B00080L00Q,Works as advertised!,"02 6, 2015",2978,215
1850,5,A31JL4CDCBXIPX,B00080L00Q,I purchased this as a Christmas gift for a friend. He was very pleased with the purchase. I didn't realize but really like that the bag has hinges that allow the top to open completely. Very nice touch.,"01 26, 2015",4954,213
1851,4,A24XM2RVYZX7T7,B00080L00Q,"Larger than I expected, excellent delivery","01 18, 2015",2950,862
1852,4,ATX4S3XO87M09,B00080L00Q,HANDSOME CARRIER FOR SHAVING ACCESSORIES AND/OR TOILETRIES. APPEARS WELL MADE.,"12 29, 2014",14789,290
1853,5,A2YY8RFLGIKXHI,B00080L00Q,"Darker than shown, very happy with this product.","12 15, 2014",9968,814
1854,5,AKDBH0Z3LMBST,B00080L00Q,Great kit,"12 12, 2014",16701,147
1855,5,A2HT64VEZ8CLGF,B00080L00Q,Good sized bag. All the room you need to carry a reasonable amount of personal goods.,"12 2, 2014",1256,697
1856,5,A1R3MWAMREY5LV,B00080L00Q,Very nice!! Ordered these for groomsmen gifts and they loved them! Very fast shipping (needed that..groom was late deciding on gifts!)  Highly recommend!,"11 11, 2014",12128,231
1857,5,A3TC982M87DQLO,B00080L00Q,This is the second Dopp Admiral Travel Kit we've bought.  The first one was in 1968.  It was a gift for my husband's graduation from the Naval Academy.  He was in the Navy for 36 years.  It finally wore out.,"10 28, 2014",15386,403
1858,5,A3MBUM3EKXJQJF,B00080L00Q,"I bought one of these 25 years ago and abused it frequently while working 24 hour shifts as a paramedic. After it finally started to wear out I searched all over for another one. It's a little expensive, but if it lasts 25 years too, it will be a bargain!","10 8, 2014",2283,954
1859,5,A1TDUBFPMZA9BM,B00080L00Q,Great kit. Sturdy. My husband loves it. It stays open (unlike his old Dopp kit) while he gathers his grooming items. Makes life easier on trips.,"09 11, 2014",7897,905
1860,5,A3BL3DW2N49HFN,B00080L00Q,"As advertised, a quality item.  Very happy with transaction.","08 27, 2014",2179,94
1861,5,A1T4QGF4QF30NM,B00080L00Q,Great travel kit. Holds a lot. Love the leather. Looks great.  Really like it.,"08 1, 2014",466,322
1862,5,A2AE9PG9ENBLGG,B00080L00Q,It may seem expensive for a bag to throw your shaving stuff and toothbrush in but it is a real nice bag. Quality leather and craftsmanship. Received it as a gift and don't think ill ever need another one or want one. This one seems to have the quality to stick around a while.,"05 19, 2014",1436,722
1863,5,AJ4O9TX2BAOBC,B00080L00Q,I use this every time I travel.  It's well made and not too big.  I was concerned about it being too small but it's just right.  If anything it keeps me from packing more stuff than necessary.  Great item.,"10 11, 2013",10831,910
1864,4,A1L6JIEDXTTTDQ,B00080L00Q,"Bought this knowing it was small and it certainly is.  Might take some getting used to, but I'll appreciate the less space it takes in my luggage.  Bought some smaller size toothpaste, etc.; should work fine.  Point is, if you want a regular sized one, get a different model.  All that said, the Dopp itself is great.  Clearly well-made and will undoubtedly be durable.  Functional (like the plastic lined pocket inside) yet attractive (for what that matters).  Completely satisfied.","10 6, 2013",3760,202
1865,5,A2KVXZL82EUT8Z,B00080L00Q,I use this for my makeup and it fits everything in it and feels like it will last for many years!,"07 29, 2013",18701,642
1866,5,A2UVQPFVM3Z62F,B00080L00Q,"Guys, this is the only grooming kit you'll ever need. Stylish and practical. Easily cleanable. Everything's very neatly contained inside. Essential gear for dudes. Seriously.","04 19, 2013",19086,353
1867,5,A337BUE39GGQ25,B00080L00Q,This was a replacement for Dad's old Dopp kit.  He loves it. I tried a different style but he prefers the Dopp.,"04 19, 2013",15803,181
1868,4,A2JE78HU1T1UW8,B00080L00Q,I may buy me one too.  I bought these for my sons to have for the rest of there lives.  We'll see how that works.,"02 9, 2013",13909,721
1869,5,A1U1SMQM3QCXCI,B00080L00Q,My husband had been looking for this type kit for years so I went to google typed it in and it was under the tree for Christmas. He loves it.,"01 25, 2013",7227,938
1870,5,A14S2P9NK1V9VW,B00080L00Q,"This classic design is largely unchanged over the years.  If you're looking for a manly piece of kit that will serve you well for years, this is it.  Everything about this bag feels manly and timeless.  High praise for a grooming bag, I know, but there's a reason that Dopp's name is synonymous with grooming bags.

The quality and feel of this bag are well worth the money.","01 17, 2013",13988,525
1871,5,A1ESTQZPCMGFOO,B00080L00Q,This item was reminiscent of the Dopp kitt my dad owned and his dad owned.  Old school quality at a very reasonable price!,"12 28, 2012",2545,762
1872,4,A1OZ3X2BNPDMFD,B00080L00Q,The kit is very sturdy and looks good. The only complaint is it is too sturdy and isn't flexible for odd shaped items.,"11 3, 2012",13285,184
1873,5,A2F1XH5DCNS6KE,B00080L00Q,"It fits the need of traveling with toiletries. It's a very simple design and made from sturdy materials. Should last a long time. This isn't a fancy bag. It you're looking for lots of compartments or pockets, look else where.","08 29, 2012",2159,81
1874,5,A3276AD146WJQ0,B00080L00Q,"When I decided to give my husband a new Dopp kit at Christmas, as usual, I went to Amazon's website and found exactly what I was looking for -- black, zippered, with extra compartment.  The price was competitive and the service is always without equal when I purchase products through Amazon.","03 17, 2012",3516,31
1875,4,A3UFJVRRS2XMQ8,B00080L00Q,This is a great kit.  My husband really liked it but it's too large to carry in his workout bag to take to the gym.  We had to replace it with a smaller Dopp kit.,"01 16, 2012",16867,236
1876,5,ABPAET3VRQE17,B00080L00Q,"Bought this for my son to replace his vinyl kit. I told him the quality ones will last forever, mine has.","08 26, 2011",18371,930
1877,4,A3H23RXZ5DRPDD,B00080L00Q,"I got this for my Dad for Christmas. It was to replace one that he had for years that was worn out.  It was just the right size to fit everything in it (except a can of shaving creme).  He was very happy with it and is using in all his travels.  Good quality and good value. I think he was concerned that it cost me too much, which is always a nice feeling that you got someone a present that they think cost a lot more than it did.","02 21, 2011",16333,802
1878,5,AD87LOUVPMOUT,B00080L00Q,Have been using a cloth kit for too many years.  Just like the one I had about 35 years ago while in the service.  Great product.,"02 18, 2011",9356,986
1879,5,A1K8C1GEMCSFUV,B00080L00Q,The bag seems sturdy with good quality leather. I especially like how the opening of the bag is reinforced with metal so it stays open wide making it easier to find things.,"12 31, 2010",17512,556
1880,4,A3H8VC9YZ25DRA,B00080L00Q,This was a nice kit for the price but was a little smaller than I had hoped.  My husband does most of his traveling by car so we don't use the little airline approved containers.  It would probably be a very nice size if you used those.,"12 28, 2010",19095,41
1881,5,A3KLVSS0CAL05S,B00080L00Q,Kit just as advertised!! For the price the quality is exceptional. Just what I was looking for. Would buy again if I ever needed another. Extremly happy with purchase.,"08 26, 2010",7543,296
1882,5,APPN98V87WFNI,B00080L00Q,Buxton always make a great product. Got my first one aboutd the time I went off to college.,"07 12, 2010",18868,325
1883,5,A22LFAHZQF8OAP,B000851GK0,This is a great shirt at a a great price. Sizing is accurate. Shirt is well made and has minimal shrinkage.,"06 29, 2012",17593,649
1884,3,A1ADE910YITC8I,B0008F6WMM,"I bought this for my 8 1/2 year old son.  The helmet itself was huge, can fit an adult with no problems. Because of this, it basically ""floated"" on my sons head. As for the face protector working by a touch of a button and the electronic recording, these were the selling characteristics. BUT, too pricey for not having enough positive things to balance out the negative...not enough to keep a childs interest.  My son enjoyed it the first couple of days but has not picked it up since. I also think if it fit better, (had a padded plactic skull frame inside for a snug fit) it would rate better and people wouldn't mind paying the asking price so much.","05 12, 2008",2618,79
